供应商ID,材料分类,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W011,W012,W013,W014,W015,W016,W017,W018,W019,W020,W021,W022,W023,W024,W025,W026,W027,W028,W029,W030,W031,W032,W033,W034,W035,W036,W037,W038,W039,W040,W041,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W081,W082,W083,W084,W085,W086,W087,W088,W089,W090,W091,W092,W093,W094,W095,W096,W097,W098,W099,W100,W101,W102,W103,W104,W105,W106,W107,W108,W109,W110,W111,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,W149,W150,W151,W152,W153,W154,W155,W156,W157,W158,W159,W160,W161,W162,W163,W164,W165,W166,W167,W168,W169,W170,W171,W172,W173,W174,W175,W176,W177,W178,W179,W180,W181,W182,W183,W184,W185,W186,W187,W188,W189,W190,W191,W192,W193,W194,W195,W196,W197,W198,W199,W200,W201,W202,W203,W204,W205,W206,W207,W208,W209,W210,W211,W212,W213,W214,W215,W216,W217,W218,W219,W220,W221,W222,W223,W224,W225,W226,W227,W228,W229,W230,W231,W232,W233,W234,W235,W236,W237,W238,W239,W240
S298,B,74.99205,93.979132,98.955054,121.796691,93.87827,91.347536,84.97246,87.976768,94.97587,96.975362,79.98648,75.98632,103.984608,108.995422,90.993266,112.980903,110.962482,97.995884,90.993266,100.31522,97.936594,92.998977,90.882155,87.40336,82.82985,83.978664,92.954802,119.36172,108.929477,96.67117,78.97077,104.98005,93.975184,93.98308,87.99164,88.977394,96.987681,90.987533,96.995926,92.991165,95.971584,92.990142,100.989294,83.994708,84.999065,103.995632,94.998955,102.997837,103.899016,117.942652,112.955817,125.648974,114.96274,127.906725,91.970192,93.972176,104.96451,104.977845,78.987518,117.982536,113.981988,105.982086,119.98224,120.991046,101.99133,111.994064,116.986428,106.992082,131.994456,137.994204,123.919772,147.943292,109.96436,108.950514,100.934653,155.170236,97.87309,117.523091,83.96808,87.979584,82.98506,82.991202,80.982909,57.993852,91.99218,93.993044,71.99388,83.998236,72.996934,97.996864,68.999241,74.999175,65.998614,80.998299,94.998955,87.2542,84.771265,104.958945,86.971812,149.844032,109.92883,111.797906,98.946639,87.973072,103.98024,92.977401,80.987202,90.974975,78.993285,92.996094,92.992095,80.988012,75.977504,85.99269,74.9913,90.991355,71.99388,76.995919,66.998593,82.996514,98.996832,109.99769,101.98062,128.550951,120.843305,85.719038,95.937888,97.782538,101.912688,85.972738,71.977176,65.980464,82.98423,84.99371,95.997984,91.99218,76.993455,71.998488,89.99901,87.994456,87.999032,86.999043,85.999054,93.63481,99.6115,112.95706,98.98119,142.62963,131.65812,130.236663,88.818529,93.847814,115.863932,94.909655,83.914824,93.94736,82.989459,74.993625,110.975358,102.994541,80.994897,83.995548,62.997354,70.998509,90.997088,81.984256,101.934006,93.36268,74.618625,102.946646,102.935831,159.989418,112.926889,117.19996,116.886393,85.83918,96.905813,116.903592,97.98236,90.979798,89.99334,98.991585,85.994582,88.993414,87.994456,76.997536,89.99145,88.998131,79.97408,83.995548,86.971812,95.83728,85.944358,90.94904,95.956416,136.514198,94.938535,91.18442,79.6644,87.791704,95.819424,76.933318,69.97732,81.98524,85.99269,91.997056,87.993488,91.994204,91.996136,97.995884,120.994918,92.997024,61.999318,115.992692,106.996576,93.998026,90.911639,96.962073,99.9676,155.608195,114.925595,126.56947,92.909697,109.81168,89.97084,113.934906,98.967528,95.977728,81.987864,126.990602,94.99297,88.995283,97.994806,97.998922,104.994435,98.996832,109.99648,106.27454,98.871795,101.30844
S299,C,0,0,0,0,0,0,0,0,0,0,0,1.99964,0,0,0,0,2.998986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.997875,1.999894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999788,0,0,0.999915,0,0.999958,0.999968,0,1.999978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99945,0,0,2.999745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99981,0,0,0,0.999915,1.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.996196,0,0,1.999746,0,2.999334,0,0,0,0,0,0,0,0,0,1.98983,0,0,0,0,0,0,0,1.998058,2.997528,2.99946,0,4.99963,1.99983,0,0,0,0,0.999905,0,0,1.999894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999874,0,0.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S300,A,11.998728,6.998446,0,0,0,0,4.99838,189.94984,342.912878,3293.163324,334.943385,267.95176,53.992008,74.99685,269.98002,415.929696,252.914486,294.98761,32.997558,67.53896,51.966356,78.999131,39.9482,13.90508,8.98155,0,1.999028,0,2.998059,0.99661,0,7.99848,31.991552,57.98956,109.98955,55.985776,36.995301,19.99726,28.998782,22.997815,16.994968,28.996926,17.998092,20.998677,34.999615,19.99916,10.999879,5.999874,4.995145,0,0,0,0,0,4.99838,3.998816,45.984452,34.992615,31.994944,29.99556,0.999842,18.996789,20.996892,26.998002,33.99711,54.997085,45.994664,34.99741,57.997564,81.996556,82.946299,12.907804,26.991252,0,0.999353,0,0,5.925534,3.99848,107.974944,347.93736,573.939156,385.918554,262.972122,53.99541,147.989048,321.97263,286.993973,270.988618,160.994848,59.99934,102.998867,133.997186,106.997753,66.999263,20.822025,5.983854,0,0,0,0,0,4.997305,145.955324,722.86263,443.892108,521.917524,385.89385,92.992095,258.989122,323.97246,317.952936,280.916824,105.99099,70.991764,156.985085,92.992095,100.994647,41.999118,10.999538,0.999968,0,0,0,8.988345,0.996733,0.999353,172.616113,532.543752,1560.505163,1025.674758,649.8076,496.90557,520.961446,882.981457,1075.90854,711.93948,11381.760978,36971.593308,12996.181189,49.99945,80.999109,44.999505,8.965035,10.957265,5.99772,0,0,0,0,17.963298,231.624392,526.381829,415.604384,406.587302,401.77488,71.990856,262.977645,453.899212,336.982139,136.991369,75.995972,14.99937,43.999076,76.997536,48.990592,21.985766,0,1.98983,0,0,0,0,0,6.993203,170.68023,470.542659,555.541856,362.93466,319.92896,64.99519,187.98402,442.972091,358.973434,108.993133,74.9976,10.998955,11.999748,12.995788,11.999364,39.98704,44.923725,0,0,0.999546,0,0,0,0,11.971596,23.954856,14.98701,84.97246,41.99244,112.990395,125.995968,17.998668,39.99748,67.997144,10.999538,20.999118,30.999008,55.999384,11.999244,0.999968,12.999727,0,0,0,3.96454,0,0,0,0,5.998056,121.930338,160.947192,59.98608,17.997336,41.996892,54.99593,15.999152,77.995866,46.999483,48.997403,44.99856,37.998784,47.67456,58.923595,57.60676
S301,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99982,0,2.999238,0,0,0.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999789,0,0,0,0,0,0,0,0,0.999884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999915,1.999704,0,0,0,0,0,0,0,1.999916,0,0,0,0,0,0,0,0,0,2.999049,0.999683,0,0,0,0,0,4.999575,0,0,0,0,1.999978,0,0,0,0,0,0,0,0,0,0,0,0.999049,2.996958,0.99944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.996116,0,0.99982,0,0,0,1.999874,0,0,0,0,0.999979,0,0.999947,0,0,0,0,0,0,0,0,0,0,0,0.999134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999936,0,0,0,0
S302,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99873,0,1.999726,0.999958,0,0,0,0,0,0.999989,0,0,0,0,0,0,0,0,0,0,0,0,3.999156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999915,0,1.999408,0,0,0,0,0,0,2.999874,0,0,0,0,0,0,0,0,0,0.999683,0.999683,0,0,0.999926,0,0,2.999745,0,0,0,0,2.999967,0,0,0,0,0,0,0,0,0,0,0,1.998098,2.996958,0.99944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999029,0.999176,0,0,0,0,1.999874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S303,C,0,0,0,0,0,0,0,0,0,0,0,0.99982,0,0,0,0.999831,0,0,0.999926,0,0.999353,0,0,0,0,0,0,0,0,0,1.99926,0,0,0,0,0,0,0,0.999958,0,0,0.999894,0,0,0,0,0,0,1.998058,0,0,0,0,0,1.999352,0,0,0,0,0,1.999684,0,0,0,0,0.999947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997309,0.999609,0,0,0,0,0,0,0,0,0,0,0,1.999916,0,0,0.999704,0,0,0.999905,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999366,0,0.999704,0.99981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.996762,0,0,0,0.99944,0,0,0,0,0,0,0,0,0.999968,0.999808,0.999353,0,0,0,0,0,0,0,0,0.99813,0.999029,0,0,0,0,0,0,0.999926,0,0,0.999905,0,0,0,0,0.998305,0,0,0,0.996454,0,0,0,0,0,0,0,0,0,0,0,0,0.999958,0,0,0,0,0.999937,0.999968,0,0.999029,0,0,0,0,0,0.999029,0,0,0,0,0,0,0,0,0,0,0.999989,0,0,0,0,0,0
S304,A,85.990884,85.980908,79.96368,157.444503,128.832945,165.815636,248.919324,281.925552,234.94031,258.934214,232.960623,277.94996,336.950124,350.985258,305.977356,341.942202,295.899952,154.99349,248.981574,318.82362,315.795548,139.99846,149.80575,159.90842,255.4752,242.938278,307.850312,288.45749,325.789078,247.15928,162.93969,205.96086,384.89836,383.93088,324.969125,365.907036,412.947549,246.966161,246.989626,378.963995,370.890184,319.96608,183.980496,105.993322,202.997767,174.99265,232.997437,182.996157,220.785409,161.921268,149.94135,153.35111,192.937468,305.3897,101.966952,130.961224,157.946596,149.96835,306.951494,230.965812,262.958446,388.934259,407.939616,322.976098,240.979515,140.992527,137.983992,145.989196,130.994498,183.992272,245.840838,206.524864,194.93682,226.896942,266.827251,219.824501,315.59078,146.163172,82.96846,85.980048,291.94744,253.973076,302.936067,254.97297,278.976285,295.978096,367.96872,235.995044,332.986014,271.991296,290.996799,282.996887,216.995443,227.995212,259.99714,279.61005,300.190009,297.883482,303.901504,362.780288,387.748964,412.563954,337.817818,379.88372,316.93977,197.951886,261.958604,286.921075,289.97535,342.985594,298.974585,367.945536,343.898176,301.97433,348.959516,330.968555,287.97552,303.983888,310.993469,363.984712,362.988384,330.993049,376.92837,362.732916,449.41725,441.552719,384.750905,383.147904,367.684992,340.891903,385.877638,358.893736,428.91849,437.967588,465.990214,491.95818,423.96396,366.992293,347.996172,385.975682,322.996447,350.996139,339.99626,334.69464,424.34499,400.84762,469.9107,478.7568,485.73867,534.865074,412.157893,433.297354,479.43696,476.546373,365.628876,412.76872,469.94031,475.95954,547.878344,499.9735,439.97228,397.978906,349.9853,325.993154,336.989216,354.93184,380.753493,419.13884,455.67107,535.722352,596.628069,581.689921,698.547747,611.82352,563.452356,574.92288,635.382444,638.473464,562.89866,533.881452,550.959226,595.94934,669.95779,639.95264,616.961129,618.980192,582.944615,588.987631,523.830224,524.972175,561.817912,571.03046,498.677147,475.73344,499.773,493.24473,518.664207,617.477105,454.08708,400.050833,460.132859,505.561804,491.840592,470.91522,476.959455,514.98352,514.96189,538.966043,533.977572,517.978244,460.980638,386.987616,346.996183,551.965224,549.9824,540.988639,473.539746,413.838126,465.849016,462.860045,538.651267,690.65073,598.418371,494.15256,535.826336,504.711645,468.846168,489.88632,487.927776,611.954712,639.95264,624.966875,604.967935,590.993499,551.970744,530.983008,489.98432,476.7456,482.374515,497.60322
S305,B,0,0,0,0,0,0,0,0,0,0,0,1.99964,0.999852,0,0,1.999662,1.999324,0.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999905,0,1.999746,0,1.999916,0,0,0,0,0,0,0.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999682,0,0.999926,0,0,1.999916,0.999968,0,0.999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999725,0,0,2.999745,1.999704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999575,1.999958,0,0,0.999989,0,0,0,0,0,0,0,0,0,0,0,0,1.998098,0,0.99944,0.999873,0.999915,4.99889,0,0,0,0,0,0.999968,0,0,0,0,0,0,0,0,0,0,0,0,0.999176,0.99982,0.999778,6.999482,4.999575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S306,A,0,0,0,0,0,0,0,0,0,0,0,3.99928,0,0,0,0.999831,2.998986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999789,4.99947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999725,0,0,3.99966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999704,0,0,0,0,3.99966,0.999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.997147,1.997972,0.99944,3.999492,0.999915,0,0,0.999937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999176,4.9991,0,5.999556,1.99983,0,0,0,0,1.99981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S307,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999683,0,0,0.999926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.988348,1.998352,0.99982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S308,C,54.99417,208.953602,325.851996,214.877089,217.71769,204.539048,379.87688,539.85744,651.834392,589.85014,530.910261,486.91234,443.934288,877.963124,917.932068,861.854322,1022.654226,1192.949894,1787.867688,1229.60636,1022.338119,989.98911,962.75162,1585.17912,479.016,373.905004,346.831358,229.771311,88.942417,143.51184,205.92378,315.93996,859.77296,1136.79534,567.94604,740.811786,939.88062,890.877933,871.963376,751.92856,870.742184,1032.890502,837.911172,1225.922762,986.989143,1032.956614,1258.986151,983.979336,636.381473,346.831358,344.865105,81.127684,81.973432,201.279575,119.96112,470.860584,739.74988,666.859263,783.876128,990.853332,1161.816404,847.856688,1041.845784,1071.920672,995.91534,1343.928768,956.888988,923.931624,1060.955438,944.96031,989.35947,757.588804,344.88822,305.861076,303.803312,58.686179,84.889925,169.865308,81.96884,144.96636,193.96508,244.97403,220.953369,253.973076,383.96736,560.958486,199.983,281.994078,475.980008,357.988544,357.996062,477.994742,382.991957,664.986035,658.992751,595.906525,456.767522,415.837344,295.904096,84.780176,129.91589,85.085132,143.922384,225.930844,199.962,219.94654,187.970296,277.92355,628.946535,353.985132,361.96923,271.959744,364.89196,443.96226,445.948264,471.95516,477.95937,618.967193,572.987967,623.973792,362.988384,293.993826,165.96846,139.51266,150.804455,97.679834,131.914596,198.558419,258.778296,280.910923,993.684902,412.877752,1253.76174,310.976986,430.990949,380.967615,305.97399,382.991957,438.995171,427.973036,460.994929,530.994159,669.99263,594.680655,301.822845,289.8898,194.96295,63.83424,227.40948,82.516359,122.749203,232.622773,231.727864,280.732769,291.703912,299.832,257.967234,471.95988,405.909868,543.971168,230.985447,358.980973,326.986266,404.991495,613.980352,488.906112,900.417053,519.45406,282.55586,175.908832,214.866055,106.659612,214.860895,161.89486,136.866973,811.47969,327.681512,315.739616,306.94474,269.94006,274.97965,392.966595,876.944749,435.967736,412.973981,1042.966624,800.923905,1366.971293,456.851932,890.952777,813.736264,701.808415,387.748964,426.76088,410.813406,127.546112,64.957945,182.36884,176.257485,534.731288,393.258886,385.665724,645.790696,566.89794,1125.90429,922.970464,1116.917342,1245.921502,886.962746,877.963124,735.969088,918.970592,1486.983643,1075.932212,1066.965856,807.983032,689.33001,300.882309,219.92872,341.941575,288.813017,159.4576,165.838814,365.373408,689.77644,725.585454,753.752688,779.81904,1048.844748,846.937322,764.94339,707.962476,620.967087,665.992674,674.964225,698.977632,1221.960896,973.3556,630.182855,1467.97916
S309,B,1.999788,0,0.999546,0,0.998705,0,4.99838,0,3.998984,0,1.999662,5.99892,0.999852,0,7.999408,0,3.998648,0,3.999704,0,2.998059,0,2.996115,2.97966,1.9959,0,0.999514,0,0.999353,0.99661,0.99963,0,0.999736,0,2.999715,0,4.999365,0,1.999916,0,4.99852,0,2.999682,0,0.999989,0,6.999923,0,0.999029,0.999514,2.998827,0,3.998704,0,4.99838,0,2.998986,0,1.999684,0,1.999684,0,5.999112,0,2.999745,0,2.999652,0,2.999874,0,3.997412,0,3.998704,0,2.998059,0,0,0.987589,3.99848,0,0.99982,1.999788,1.999578,0,1.99983,0,2.999745,0,4.99979,1.999936,2.999967,0,2.999937,0,3.999956,0,1.994618,0,0.999676,0,2.998059,0,2.998383,0,1.99962,4.998785,0,1.99945,3.99966,0,2.999745,6.998964,3.998816,0,3.999536,0,1.99983,0,1.999958,0.999958,4.99984,0,3.99924,0,4.993525,0,2.998059,0,1.998288,0,1.999366,0.999704,0.99981,0,7.999832,0,3.99966,0,1.999978,0,3.999956,0,3.999956,0,1.99223,0,1.99962,0,1.99482,0.994173,1.995922,0,2.996481,0,4.99493,0,0.999873,0,2.999334,0,2.999811,0,0.999958,1.999958,1.999936,0,1.998706,0,4.974575,0,3.997508,0,5.996118,0,5.994174,0,3.996116,0,5.99892,0,4.99963,0,0.999937,0,3.999748,0,3.99962,0,2.999028,0,2.999028,0,3.997412,0,2.998638,0,4.996765,0,2.987415,0,1.996238,0,1.999352,0,3.99966,0,3.999704,0,1.999916,0,1.999916,0,2.999967,0,3.999872,0,2.997087,0,0.999676,0,3.997412,0,0.999029,0,5.998056,0,1.999344,0,1.999704,0,2.999778,0,4.999735,0,3.999788,0,4.99984,0,0,0
S310,C,909.90354,1211.730936,1252.431138,904.068121,1179.470605,832.056904,1129.63388,885.766096,831.788672,1399.6444,716.878827,1220.78022,1763.738928,1951.918016,1766.869242,1387.765428,2071.299664,1801.924316,1371.898472,946.53866,1217.211954,2104.976845,970.74126,1406.39952,905.14065,1503.617984,1138.446446,2347.44716,1316.147901,1106.2371,870.67773,1857.64698,1453.616144,2201.60364,1530.854555,1236.685802,1589.79807,1427.804364,1477.937924,2649.74825,1529.54712,1161.876828,1279.86432,896.943489,1120.987669,1744.92671,1632.982037,1449.96955,1881.171607,1055.486784,1080.577329,1131.830128,1225.602776,1272.126575,1190.614116,960.715544,1352.542686,1800.619989,1248.802658,2190.675732,1696.731874,1809.69411,1763.738928,1417.895068,1402.880745,1799.9046,1454.83122,1410.895586,1495.937168,2570.892018,2755.216221,1686.950692,1060.656236,1534.30311,975.368528,1160.792727,2409.875165,1489.284212,1219.5364,1567.636224,2169.6094,1662.823722,1516.679913,1298.862306,1385.88219,1629.87938,1267.89222,722.984817,1639.93112,1499.952,1246.986283,1075.988164,1387.970852,2815.940864,878.990331,1404.990925,882.618465,2268.112821,1048.660124,1898.681616,1424.078025,1448.425968,1228.337569,1698.480106,1632.68973,1675.592732,1038.835838,1381.61995,1419.8793,1523.935992,1684.856775,1118.834388,1377.592112,945.91959,1432.833772,1565.85123,982.916445,1968.895643,911.980848,1457.938764,1689.94592,1578.966841,1005.80886,1713.016161,1153.504275,1059.527179,1839.808873,966.849789,1733.51484,1701.460466,1004.681415,1678.503016,1489.7169,1167.913568,1546.967513,1060.909815,1225.89579,856.982003,1159.98724,983.938008,1477.983742,2494.972555,1727.980992,1166.450665,943.320905,774.7055,1743.66864,786.95649,1370.44134,1268.564748,1213.520576,1357.79816,1498.2405,1836.252062,1469.508406,808.54696,998.873127,1032.912195,1220.728938,1199.9364,1360.914257,1017.946046,652.972574,844.982255,1308.958112,1629.68704,1085.297358,675.3896,1503.316565,1105.427092,1405.124062,1297.691946,1277.173134,1137.2369,946.080463,887.33757,1517.525051,1059.12656,1240.77662,1133.748252,896.933622,1144.902675,1006.936559,1103.918304,1505.905122,747.976064,937.91089,1101.976858,825.732376,1436.923839,1381.552232,1684.140535,1040.326473,1301.27088,1530.304926,1632.191652,691.552276,2024.888805,1563.41385,1486.47317,1490.191667,1681.542522,1230.601156,1825.67132,1116.905055,997.968064,1622.879898,1125.929062,1331.944056,1057.955564,1343.943552,1307.958144,432.995237,2079.86896,1624.948,1105.976774,1318.71828,1097.570682,1665.460216,1339.023385,874.433875,1469.00314,857.166882,1323.729888,1106.641332,2134.780344,1584.48012,1628.622072,1305.806712,1537.886188,1087.919488,1428.924263,974.948325,1485.983654,1403.925588,707.977344,1247.960064,2205.94162,1013.685575,1005.13864
S311,C,1.999788,0,0,0,0,0.992908,0,0,0,0,0,0,0,0,0,0.999831,0,0,0,0,0.999353,0,0,0,0.99795,0,0,0,0,0,0.99963,0,0,1.99964,0,0,0,0,0.999958,0,0,0,0,0,0,0,0,0,2.997087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999926,0,0,0.999353,0,0.999676,0,0,0.994681,0,0,0,0.999768,0,0,0,0,0,0,0,0.999979,0,0.999968,0,0,0.999979,0.999979,0.999989,0,0.997309,0.999609,0,0,0,0.989362,0,0,0,0.999757,0.999842,0.999725,0,0,0.999915,0,0.999704,0,0.999884,0.999905,0,0,0,0.999958,4.99984,1.999958,0,0,0.998705,0,0,0,0,2.999049,0.999683,0,0.99981,0,0,0,0.999915,0,0,0,0,0,0,0,2.988345,0.99962,0,0.99741,0,0,0,0,0,2.997147,0.998986,0,0,0,0,0.999947,0.999937,0.999947,0,0,0,0,0,0,2.984745,0.999482,0,0,0.999353,0.99322,0,0,0,1.998352,0,0,0.999926,0.999915,0,0.999926,0,0,0,0.999979,0.999676,0,0,0,2.998059,0.99944,0.999546,0,0,0,0,0.997633,0,0,0,0.99982,0,0,0,0,0,0,0,0,0,0,0,0,2.997087,0,0,0,0,0.99661,0.999029,0.998288,0.999676,0,0,0.999768,0.999852,0,0.999926,0.999947,0,0,0,0,0,0,0,0
S312,A,0,0,0,0,0,0,0,0,0,0.999746,0,3.99928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998476,1.999746,0,0,2.999715,0,0,0,0,0,0,0,0.999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99924,0,0.999842,0,0,0,0,0.999852,0.999704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.986406,0,0,0,0,0.999915,7.999496,1.999852,0,0.999968,2.999715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
